date,developedcountries,developingcountries,africa,asiaoceania,america
10/05/2020,103.14692513580717,99.31434725453391,97.55283386808632,99.41635484340182,99.48382811763308
10/06/2020,102.88774199421344,99.13793103448276,97.49329650580766,99.3012684539204,99.49484181004084
10/07/2020,102.88745398303986,99.15966386554624,97.78619221638736,99.27917047757168,99.52503999015627
10/08/2020,102.77382896483662,99.29424538545062,97.49329650580766,99.37972669489196,99.52989789502053
10/09/2020,103.35058245315564,99.26729986431478,97.56848102941092,99.42494185994784,99.52989789502053
10/10/2020,103.35058245315564,99.26729986431478,97.56848102941092,99.42494185994784,99.52989789502053
10/11/2020,103.35058245315564,99.26729986431478,97.56848102941092,99.42494185994784,99.52989789502053
10/12/2020,103.33349083349084,99.26729986431478,97.5021436884376,99.41847750783047,99.52989789502053
10/13/2020,102.73399882560186,99.18655097613885,97.35737941051256,99.40480835409242,99.5303469689947
10/14/2020,102.86832006928164,99.19563156001698,97.38719659565626,99.38097443559217,99.5303469689947
10/15/2020,102.34457261857406,99.13793103448276,97.33514284800816,99.27622500802828,99.55644104145068
10/16/2020,102.52449486662604,99.25383258716592,97.30765247906211,99.35307117245036,99.55644104145068
10/17/2020,102.52449486662604,99.25383258716592,97.30765247906211,99.35307117245036,99.55644104145068
10/18/2020,102.52449486662604,99.25383258716592,97.30765247906211,99.35307117245036,99.55644104145068
10/19/2020,103.07536409482962,99.14052287581698,97.42687424783436,99.30147861374132,99.63292355448252
10/20/2020,103.49119216345072,99.19563156001698,97.51991553309996,99.2468131953334,99.67425907289125
10/21/2020,103.87491707375912,99.24036896364623,97.63483496077512,99.34345188594818,99.72591524949355
10/22/2020,103.46426332659168,99.2234685073339,97.5525070298709,99.45326567217928,99.72591524949355
10/23/2020,103.5340623964399,99.2269089922691,97.57595457735763,99.337731109757,99.80339735943735
10/24/2020,103.5340623964399,99.2269089922691,97.57595457735763,99.337731109757,99.80339735943735
10/25/2020,103.5340623964399,99.2269089922691,97.57595457735763,99.337731109757,99.80339735943735
10/26/2020,103.36957384334576,99.21345267154868,97.44491110814252,99.24349455462966,99.80339735943735
10/27/2020,103.43938417200712,99.2269089922691,97.5328131075328,99.2471258543599,99.80339735943735
10/28/2020,102.76769653170072,99.2269089922691,97.3221674036107,99.35074633690763,99.62997641019268
10/29/2020,101.97710475391106,99.20536298234138,97.17859601554642,99.33924483950948,99.6874974232967
10/30/2020,101.89870468735438,99.1806813281587,97.12260330264726,99.38559372061027,99.44315125393784
10/31/2020,101.89870468735438,99.1806813281587,97.12260330264726,99.38559372061027,99.44315125393784
11/01/2020,101.89870468735438,99.1806813281587,97.12260330264726,99.38559372061027,99.44315125393784
11/02/2020,101.7931740693764,99.11667479542623,97.08248052521716,99.25767594251168,99.27330952087696
11/03/2020,102.61589714714714,99.1806813281587,97.26448140511263,99.37964579860294,99.2295345104334
11/04/2020,102.42366054702136,99.1806813281587,97.26246764398527,99.27273564192852,99.32519280205656
11/05/2020,103.45531812652982,99.13793103448276,97.48642109858258,99.59551523058138,99.26140012845214
11/06/2020,103.875840121595,99.26140012845214,97.58873413184494,99.58594605302088,99.26140012845214
11/07/2020,103.875840121595,99.26140012845214,97.58873413184494,99.58594605302088,99.26140012845214
11/08/2020,103.875840121595,99.26140012845214,97.58873413184494,99.58594605302088,99.26140012845214
11/09/2020,103.43367938137014,99.26140012845214,97.72710242887467,99.67873906711772,99.91
11/10/2020,103.40311351198004,99.26629261976694,97.44301775441558,99.56398908942462,99.29328621908128
11/11/2020,102.8572100460916,99.1806813281587,97.3519257949666,99.67873906711772,99.29328621908128
11/12/2020,103.31640486595016,99.23781485116125,98.09713637592368,99.67873906711772,99.29328621908128
11/13/2020,103.39944682158811,99.22158626328698,98.80528756440452,99.61310277192388,99.29328621908128
11/14/2020,103.39944682158811,99.22158626328698,98.80528756440452,99.61310277192388,99.29328621908128
11/15/2020,103.39944682158811,99.22158626328698,98.80528756440452,99.61310277192388,99.29328621908128
11/16/2020,103.54386629420954,99.27512355848434,98.82972031572444,99.56398908942462,99.29328621908128
11/17/2020,103.88447516239742,99.26140012845214,98.96671144770244,99.56398908942462,99.26140012845214
11/18/2020,103.88941011602913,99.20536298234138,98.9864504604644,99.305749785463,99.26140012845214
11/19/2020,103.57451544536404,99.50462351387054,99.01395744526886,99.67873906711772,99.69736201934572
11/20/2020,103.69606448553816,99.50462351387054,98.97863898748044,99.67873906711772,100
11/21/2020,103.69606448553816,99.50462351387054,98.97863898748044,99.67873906711772,100
11/22/2020,103.69606448553816,99.50462351387054,98.97863898748044,99.67873906711772,100
11/23/2020,103.38600451467268,99.50462351387054,98.91756835965508,99.67873906711772,99.97850284240197
11/24/2020,103.85857434582324,99.27512355848434,99.03743282685858,99.56398908942462,99.98327918975733
11/25/2020,104.10329644174698,99.3027823240589,99.08047216748062,99.5778184722119,99.96417653802062
11/26/2020,104.11568674125208,99.27512355848434,99.08649683361674,99.56398908942462,99.96417653802062
11/27/2020,104.52248097212431,99.3027823240589,99.1487617336566,99.5778184722119,99.96895151659902
11/28/2020,104.52248097212431,99.3027823240589,99.1487617336566,99.5778184722119,99.96895151659902
11/29/2020,104.52248097212431,99.3027823240589,99.1487617336566,99.5778184722119,99.96895151659902
11/30/2020,104.64125936027176,99.27512355848434,99.1145934092612,99.2970805220806,99.88783886979763
12/01/2020,105.25821822207249,99.47862014690448,99.37776101313416,99.37687185269442,99.84495014550832
12/02/2020,105.65592123424226,99.66690269923514,99.42379201369693,99.7326988583683,99.78782243837315
12/03/2020,106.26109026269008,99.62492053401144,99.40280093108508,99.6078457638823,99.91
12/04/2020,106.2097246631517,99.40537614827404,99.18211281597809,99.49621509092174,100
12/05/2020,106.2097246631517,99.40537614827404,99.18211281597809,99.49621509092174,100
12/06/2020,106.2097246631517,99.40537614827404,99.18211281597809,99.49621509092174,100
12/07/2020,106.13772916345708,99.63544403573304,99.18211281597809,99.65749471403925,100
12/08/2020,105.96631546566176,99.64526194777466,98.7465514545436,99.74905828406978,100
12/09/2020,105.68677435333632,99.62087345651902,99.40077739233884,99.66736844807392,100
12/10/2020,106.10596283537916,99.83340475556226,99.50704304186048,99.65106261587005,99.99257292551802
12/11/2020,105.91454481614664,99.74491307326284,99.46279720071078,99.67397460585096,99.91405242801892
12/12/2020,105.91454481614664,99.74491307326284,99.46279720071078,99.67397460585096,99.91405242801892
12/13/2020,105.91454481614664,99.74491307326284,99.46279720071078,99.67397460585096,99.91405242801892
12/14/2020,106.06736668525838,99.50617283950616,99.51617923728855,99.62597800076928,99.50617283950616
12/15/2020,106.307116468987,99.65791534435148,99.56251301554812,99.74611986733991,99.65791534435148
12/16/2020,106.6050842087304,99.65791534435148,99.59034066407936,99.71635017248346,99.65791534435148
12/17/2020,107.1167927901452,99.75994738572837,99.59766097033618,99.80640100304664,99.69900630849791
12/18/2020,107.02505627875112,99.69900630849791,99.704901146524,99.55123394968356,99.69900630849791
12/19/2020,107.02505627875112,99.69900630849791,99.704901146524,99.55123394968356,99.69900630849791
12/20/2020,107.02505627875112,99.69900630849791,99.704901146524,99.55123394968356,99.69900630849791
12/21/2020,106.83292014215404,99.72715318869164,99.44975050867224,99.79000390452828,99.74013117188466
12/22/2020,106.44811934922546,99.63938511431492,99.4428894634053,99.585112504664,99.74013117188466
12/23/2020,106.6050842087304,99.44927061137516,99.65168341429047,99.52432579859938,99.40390544707093
12/24/2020,106.57910767806231,99.28166600764465,99.59720170934632,99.34102959622074,99.19594670100864
12/25/2020,106.57910767806231,99.34180365446328,99.56623498449972,99.31173483105395,99.37122426334606
12/26/2020,106.57910767806231,99.34180365446328,99.56623498449972,99.31173483105395,99.37122426334606
12/27/2020,106.57910767806231,99.34180365446328,99.56623498449972,99.31173483105395,99.37122426334606
12/28/2020,106.8498839623794,99.27512355848434,99.59034066407936,99.33775837164058,99.19594670100864
12/29/2020,107.08663345126024,99.36783491647556,99.59034066407936,99.50361001539524,99.13406029506096
12/30/2020,107.6016630175404,99.63544403573304,99.59812023983147,99.63741457502398,99.13406029506096
12/31/2020,107.03422285847128,99.74354759164883,99.59034066407936,99.79820110600689,99.13406029506096
01/01/2021,107.03422285847128,99.74354759164883,99.59034066407936,99.79820110600689,99.13406029506096
01/02/2021,107.03422285847128,99.74354759164883,99.59034066407936,99.79820110600689,99.13406029506096
01/03/2021,107.03422285847128,99.74354759164883,99.59034066407936,99.79820110600689,99.13406029506096
01/04/2021,107.3534104017868,99.28166600764465,99.15578076037482,99.69966625002164,99.13406029506096
01/05/2021,107.39294834020822,99.3310893452324,98.64280908001714,99.48523722977366,99.72985280937128
01/06/2021,107.43119604062534,99.6410624551328,98.64280908001714,99.74611986733991,100
01/07/2021,107.2441736443992,99.46188830767969,98.17069677572516,99.68483796943988,99.16586461341032
01/08/2021,107.21262853431053,99.35892030771824,98.33137159003812,99.6006575960634,99.13327720271408
01/09/2021,107.21262853431053,99.35892030771824,98.33137159003812,99.6006575960634,99.13327720271408
01/10/2021,107.21262853431053,99.35892030771824,98.33137159003812,99.6006575960634,99.13327720271408
01/11/2021,106.29032454040654,99.35892030771824,98.17069677572516,99.8307562587776,99.13327720271408
01/12/2021,106.36011039916347,99.28132972945664,98.17069677572516,99.90007077211372,99.28132972945664
01/13/2021,106.37821799034452,99.49509459133702,98.25144430533234,99.92109639353134,99.13327720271408
01/14/2021,106.1548916341043,99.55162467704672,98.30477384598228,99.7022396487058,99.66102193468028
01/15/2021,105.78262551997678,99.36549093209764,98.14425445640134,99.67299816104862,99.36549093209764
01/16/2021,105.78262551997678,99.36549093209764,98.14425445640134,99.67299816104862,99.36549093209764
01/17/2021,105.78262551997678,99.36549093209764,98.14425445640134,99.67299816104862,99.36549093209764
01/18/2021,105.62934698608966,99.61005193298404,98.14425445640134,99.74611986733991,99.82165316493248
01/19/2021,106.08923438883298,99.7673099671058,98.5994036658956,99.91993464689196,99.9351606997559
01/20/2021,105.89274906185692,99.69018692410248,98.6263242034754,99.92244863587672,100
01/21/2021,106.29032454040654,99.28052932485384,98.8404935299114,99.58533470443211,99.60333530837816
01/22/2021,106.48310448923944,99.32519280205656,98.38420980252477,99.92244863587672,99.32519280205656
01/23/2021,106.48310448923944,99.32519280205656,98.38420980252477,99.92244863587672,99.32519280205656
01/24/2021,106.48310448923944,99.32519280205656,98.38420980252477,99.92244863587672,99.32519280205656
01/25/2021,106.11111111111111,99.46192189614762,98.08973852172022,99.91956247871408,99.32519280205656
01/26/2021,106.42998795517866,99.32519280205656,98.41200687499904,99.92510101505526,99.32519280205656
01/27/2021,105.76983532029114,99.32519280205656,98.31137348261215,99.92377479028856,99.32519280205656
01/28/2021,106.04550799481154,99.32519280205656,98.27754126764438,99.82628905961263,99.32519280205656
01/29/2021,106.27741128160272,99.29328621908128,98.30410927430373,99.91956247871408,99.29328621908128
01/30/2021,106.27741128160272,99.29328621908128,98.30410927430373,99.91956247871408,99.29328621908128
01/31/2021,106.27741128160272,99.29328621908128,98.30410927430373,99.91956247871408,99.29328621908128
02/01/2021,105.69571311198104,99.32519280205656,98.25100222504344,99.82628905961263,99.32519280205656
02/02/2021,105.22276751347192,99.32519280205656,98.25100222504344,99.82628905961263,99.32519280205656
02/03/2021,105.0824654341898,99.32519280205656,98.27754126764438,99.80622258242032,99.32519280205656
02/04/2021,104.78540541188026,99.1806813281587,98.15401910446688,99.91956247871408,99.32519280205656
02/05/2021,105.19619514893512,99.47835616640717,98.35711036549102,99.7454469254669,99.4850337946572
02/06/2021,105.19619514893512,99.47835616640717,98.35711036549102,99.7454469254669,99.4850337946572
02/07/2021,105.19619514893512,99.47835616640717,98.35711036549102,99.7454469254669,99.4850337946572
02/08/2021,105.3888319980724,99.48974621661038,98.57273664030248,99.82628905961263,99.4978433013584
02/09/2021,105.82613534635018,99.51706374758533,98.6164021926712,99.8863362792257,99.51706374758533
02/10/2021,106.11497264577798,99.70967741935485,99.00109876817338,99.82628905961263,99.70967741935485
02/11/2021,106.12784645807808,99.70967741935485,99.05471460494807,99.9211225518142,99.70967741935485
02/12/2021,106.01080976271844,99.70967741935485,99.01833296860045,99.78617223760324,99.70967741935485
02/13/2021,106.01080976271844,99.70967741935485,99.01833296860045,99.78617223760324,99.70967741935485
02/14/2021,106.01080976271844,99.70967741935485,99.01833296860045,99.78617223760324,99.70967741935485
02/15/2021,106.12784645807808,99.7673099671058,99.5461181385914,99.91979653809535,99.78693181818184
02/16/2021,106.01466400048476,99.70960644640373,98.94691681063163,99.91979653809535,99.903038138332235
02/17/2021,105.25821822207249,99.43924569501556,98.73317552503372,99.91979653809535,100
02/18/2021,105.61276847480954,99.63635001761612,98.87441561355354,99.91714472166636,100
02/19/2021,106.08408823565078,99.28166600764465,98.92032468500412,99.5762335206182,99.93533785968316
02/20/2021,106.08408823565078,99.28166600764465,98.92032468500412,99.5762335206182,99.93533785968316
02/21/2021,106.08408823565078,99.28166600764465,98.92032468500412,99.5762335206182,99.93533785968316
02/22/2021,106.176795445994,99.27512355848434,98.67890440733753,99.5774804575528,100
02/23/2021,106.36916342412452,99.79972349886036,99.06082170111128,99.82628905961263,100
02/24/2021,106.04550799481154,99.85285462036492,99.25425663408149,99.90640493002668,100
02/25/2021,106.93347676209568,99.37059104329842,98.7591148469674,99.67336139801168,100
02/26/2021,106.18066176292086,99.72561389340314,98.27754126764438,99.91051641121666,100
02/27/2021,106.18066176292086,99.72561389340314,98.27754126764438,99.91051641121666,100
02/28/2021,106.18066176292086,99.72561389340314,98.27754126764438,99.91051641121666,100
03/01/2021,105.4243947117876,99.5993809858236,98.27754126764438,99.73796017620546,100
03/02/2021,105.51977033123448,99.59393912784262,98.26438142125568,99.91051641121666,100
03/03/2021,105.62552071384586,99.55528965537953,98.27754126764438,99.91051641121666,100
03/04/2021,105.33172787477424,99.27512355848434,98.26438142125568,99.56398908942462,100
03/05/2021,104.17768250565678,99.27512355848434,98.15044604818064,99.90388985824026,100
03/06/2021,104.17768250565678,99.27512355848434,98.15044604818064,99.90388985824026,100
03/07/2021,104.17768250565678,99.27512355848434,98.15044604818064,99.90388985824026,100
03/08/2021,103.73172380263485,99.2489623822386,97.97597070350967,99.61172283183166,100
03/09/2021,103.95484254307785,99.31439119256376,98.08785595445978,99.856982865738,100
03/10/2021,104.068619286683,99.26923501490232,98.1211408450861,99.5507863540426,99.96765847347994
03/11/2021,104.6274922556184,99.37059104329842,98.25144430533234,99.83965188498289,100
03/12/2021,104.43139221163716,99.37059104329842,98.20120765641744,99.90904809572294,99.96765847347994
03/13/2021,104.43139221163716,99.37059104329842,98.20120765641744,99.90904809572294,99.96765847347994
03/14/2021,104.43139221163716,99.37059104329842,98.20120765641744,99.90904809572294,99.96765847347994
03/15/2021,104.2434786753578,99.79301423027168,98.17292433627767,99.86445457818454,99.79301423027168
03/16/2021,104.05128937101532,99.79181124219292,98.224953535123,99.86445457818454,99.92227979274612
03/17/2021,104.13799671436396,99.27512355848434,98.65428488050996,99.77341108363196,100
03/18/2021,104.31806527779436,99.27512355848434,98.22627489270135,99.86445457818454,99.13327720271408
03/19/2021,104.18140459942596,99.20974646032268,98.35899650488088,99.8512518428025,100
03/20/2021,104.18140459942596,99.20974646032268,98.35899650488088,99.8512518428025,100
03/21/2021,104.18140459942596,99.20974646032268,98.35899650488088,99.8512518428025,100
03/22/2021,104.37905689194346,99.1806813281587,98.41738949536106,99.60718408266293,99.13327720271408
03/23/2021,103.85364232120808,99.28166600764465,98.15070910866308,99.87432588607686,99.13327720271408
03/24/2021,103.49119216345072,99.2162802950474,98.0048050930161,99.77044810740948,99.13327720271408
03/25/2021,103.00982077671274,99.2162802950474,98.37258672573972,99.43932307288244,99.91
03/26/2021,103.19817853645876,99.1806813281587,97.96138116377408,99.43932307288244,99.13327720271408
03/27/2021,103.19817853645876,99.1806813281587,97.96138116377408,99.43932307288244,99.13327720271408
03/28/2021,103.19817853645876,99.1806813281587,97.96138116377408,99.43932307288244,99.13327720271408
03/29/2021,102.90439835782092,99.24242424242424,97.94156405233004,99.66635236955824,99.13327720271408
03/30/2021,102.58942183651928,99.27512355848434,97.82245851571628,99.46245765125651,99.13327720271408
03/31/2021,102.81248163601104,99.13327720271408,97.84226939237894,99.46874470460092,99.13327720271408
04/01/2021,102.87898388803951,99.13327720271408,98.40908067088996,99.48403647746844,99.13327720271408
04/02/2021,102.87898388803951,99.13327720271408,98.26967924157134,99.5502532936774,99.13327720271408
04/03/2021,102.87898388803951,99.13327720271408,98.26967924157134,99.5502532936774,99.13327720271408
04/04/2021,102.87898388803951,99.13327720271408,98.26967924157134,99.5502532936774,99.13327720271408
04/05/2021,103.21035430701887,99.13327720271408,98.85021271191638,99.5612235023699,99.13327720271408
04/06/2021,103.56470574307124,99.13822819717338,99.06085838454452,99.58362290646434,99.13327720271408
04/07/2021,104.10329644174698,99.20662297343912,98.76685278677613,99.65106402971004,99.13327720271408
04/08/2021,104.07728640944188,99.167032003507245,99.1371445293327,99.22434900557596,99.13327720271408
04/09/2021,104.00675322204783,99.1806813281587,98.71629110233658,99.53848143723803,99.13327720271408
04/10/2021,104.00675322204783,99.1806813281587,98.71629110233658,99.53848143723803,99.13327720271408
04/11/2021,104.00675322204783,99.1806813281587,98.71629110233658,99.53848143723803,99.13327720271408
04/12/2021,104.16403710363058,99.1806813281587,99.06115765964404,99.56398908942462,99.13327720271408
04/13/2021,104.32179740978368,99.27512355848434,99.16138531678055,99.61172283183166,99.13327720271408
04/14/2021,104.68884633796074,99.85285462036492,99.95067595274868,99.61172283183166,99.13327720271408
04/15/2021,104.71140264776996,99.98627033706325,100,99.91956247871408,99.35860726148208
04/16/2021,104.79419234270932,99.85285462036492,100,99.68474028160496,99.13327720271408
04/17/2021,104.79419234270932,99.85285462036492,100,99.68474028160496,99.13327720271408
04/18/2021,104.79419234270932,99.85285462036492,100,99.68474028160496,99.13327720271408
04/19/2021,105.14435443159688,99.85285462036492,100,99.56726031400478,99.15358998940413
04/20/2021,105.39772042699822,99.85285462036492,100,99.61172283183166,99.5767271683765
04/21/2021,105.22276751347192,99.85285462036492,100,99.61172283183166,99.40558610693778
04/22/2021,105.17090060954352,99.85285462036492,100,99.61172283183166,99.13327720271408
04/23/2021,105.40661035533974,99.70509759865188,99.85254879932594,99.56398908942462,99.13327720271408
04/24/2021,105.40661035533974,99.70509759865188,99.85254879932594,99.56398908942462,99.13327720271408
04/25/2021,105.40661035533974,99.70509759865188,99.85254879932594,99.56398908942462,99.13327720271408
04/26/2021,105.69571311198104,99.6441361770996,100,99.32285730089136,99.13327720271408
04/27/2021,105.68677435333632,99.65081757981577,100,99.32612852547152,99.13327720271408
04/28/2021,105.75704821316312,99.74306635562466,100,99.32612852547152,99.67970354624192
04/29/2021,105.95302980754091,99.78925482060497,100,99.44308098877724,99.13327720271408
04/30/2021,105.30636812326956,99.37059104329842,99.31763291969423,99.46030417516252,99.13327720271408
05/01/2021,105.30636812326956,99.37059104329842,99.31763291969423,99.46030417516252,99.13327720271408
05/02/2021,105.30636812326956,99.37059104329842,99.31763291969423,99.46030417516252,99.13327720271408
05/03/2021,105.62552071384586,99.53574628864932,99.89828448135412,99.39861847095035,99.13327720271408
05/04/2021,105.25315237270188,99.47419547759714,99.47436741764533,99.46706618937452,99.13327720271408
05/05/2021,105.01686694918308,99.61898164184274,100,99.49478634257058,99.13327720271408
05/06/2021,105.48923136290183,99.85285462036492,100,99.66559793881424,99.13327720271408
05/07/2021,106.21547129032648,99.85285462036492,100,99.58176363177994,99.79795946247152
05/08/2021,106.21547129032648,99.85285462036492,100,99.58176363177994,99.79795946247152
05/09/2021,106.21547129032648,99.85285462036492,100,99.58176363177994,99.79795946247152
05/10/2021,106.37304376375596,100,100.02661872183435,99.92642731018243,99.57959903858338
05/11/2021,106.3859802741192,99.88996899550084,100,99.69829934707938,99.13327720271408
05/12/2021,105.63827603279836,99.98701467341904,100,99.69912154428096,99.13327720271408
05/13/2021,105.62041944870386,99.98701467341904,100,99.69829934707938,99.13327720271408
05/14/2021,106.14201125994953,99.85285462036492,100,99.69994376864724,99.17402612249565
05/15/2021,106.14201125994953,99.85285462036492,100,99.69994376864724,99.17402612249565
05/16/2021,106.14201125994953,99.85285462036492,100,99.69994376864724,99.17402612249565
05/17/2021,106.24256115038013,99.88176020171682,100,99.69829934707938,99.32900323493732
05/18/2021,106.88513373165696,100,100.18961917815876,99.91956247871408,99.13327720271408
05/19/2021,106.8590205587384,99.93595540529888,100,99.6654337186399,99.13327720271408
05/20/2021,106.8590205587384,100,100.11480472596703,99.79368928677228,99.13327720271408
05/21/2021,106.62197574501798,99.97814790758096,100,99.8237950957415,99.91
05/22/2021,106.62197574501798,99.97814790758096,100,99.8237950957415,99.91
05/23/2021,106.62197574501798,99.97814790758096,100,99.8237950957415,99.91
05/24/2021,106.88905180840663,100,100.0463321216535,99.76361978485684,99.13327720271408
05/25/2021,107.1128579999755,99.99204265138856,100.12246099855604,99.84871886431824,99.13327720271408
05/26/2021,106.8759926695174,99.98627033706325,100.46563784216514,99.80572724983242,99.13327720271408
05/27/2021,106.73645936283664,100,100.03361998550254,99.72698159171452,99.13327720271408
05/28/2021,106.5609316376748,99.97580742711988,100.35587084266427,99.7147484539423,99.13327720271408
05/29/2021,106.5609316376748,99.97580742711988,100.35587084266427,99.7147484539423,99.13327720271408
05/30/2021,106.5609316376748,99.97580742711988,100.35587084266427,99.7147484539423,99.13327720271408
05/31/2021,106.95439540286098,100,100.5123163778363,99.35209952146448,99.13327720271408
06/01/2021,107.1167927901452,100,100.45891944759956,99.92642731018243,99.13327720271408
06/02/2021,106.7794541282164,100,100.34859500867256,99.98440769460956,99.13327720271408
06/03/2021,106.1716407947277,99.94319104041551,100,99.7147484539423,99.13327720271408
06/04/2021,106.40409667570825,99.94319104041551,100,99.73796017620546,99.13327720271408
06/05/2021,106.40409667570825,99.94319104041551,100,99.73796017620546,99.13327720271408
06/06/2021,106.40409667570825,99.94319104041551,100,99.73796017620546,99.13327720271408
06/07/2021,106.60898178051306,100,100.02725472488746,99.915444484576,99.22693751625276
06/08/2021,106.6050842087304,100,100.59703856544704,99.78832114375984,99.73233847560824
06/09/2021,106.59599098275756,99.92241546518392,100.52602436323366,99.76858351971086,99.56805917969244
06/10/2021,106.4779200545304,100,100.52602436323366,99.92642731018243,99.80061461079475
06/11/2021,105.94019836992724,99.85285462036492,100.40156769015064,99.67857476015784,99.13327720271408
06/12/2021,105.94019836992724,99.85285462036492,100.40156769015064,99.67857476015784,99.13327720271408
06/13/2021,105.94019836992724,99.85285462036492,100.40156769015064,99.67857476015784,99.13327720271408
06/14/2021,106.06222265331364,99.96765847347994,100.26699701094734,99.69829934707938,99.13327720271408
06/15/2021,106.08022894838956,99.91,100.13384688104009,99.73977192991138,99.903038138332235
06/16/2021,106.01466400048476,99.903038138332235,100.32130626969996,99.56398908942462,99.13327720271408
06/17/2021,104.4663115909145,99.85285462036492,100,99.83584760003754,99.13327720271408
06/18/2021,103.71450589839348,99.85285462036492,99.99791494359924,99.84790592820612,99.13327720271408
06/19/2021,103.71450589839348,99.85285462036492,99.99791494359924,99.84790592820612,99.13327720271408
06/20/2021,103.71450589839348,99.85285462036492,99.99791494359924,99.84790592820612,99.13327720271408
06/21/2021,104.19505455238458,99.67076763125974,100,99.65455198922842,99.13327720271408
06/22/2021,104.08967051796144,99.28166600764465,100,99.238844990374,99.13327720271408
06/23/2021,104.518734467597,99.6362376580634,100,99.46968677328258,99.13327720271408
06/24/2021,104.33050675635384,99.58448753462604,100,99.46171492115916,99.13327720271408
06/25/2021,104.54496564087243,99.68804159445406,100,99.56129702436851,99.13327720271408
06/26/2021,104.54496564087243,99.68804159445406,100,99.56129702436851,99.13327720271408
06/27/2021,104.54496564087243,99.68804159445406,100,99.56129702436851,99.13327720271408
06/28/2021,104.33050675635384,99.67438494934878,100,99.41584165733563,99.70967741935485
06/29/2021,104.14295578466157,99.27512355848434,100,99.27511787175166,99.1610949918002
06/30/2021,103.74033489872396,99.28166600764465,100,99.22703990037404,99.13327720271408
07/01/2021,103.81913126038452,99.27512355848434,99.69319729068285,99.21522080354832,99.13327720271408
07/02/2021,103.60027475781044,99.28166600764465,99.85254879932594,99.10303101645742,99.37667229175338
07/03/2021,103.60027475781044,99.28166600764465,99.85254879932594,99.10303101645742,99.37667229175338
07/04/2021,103.60027475781044,99.28166600764465,99.85254879932594,99.10303101645742,99.37667229175338
07/05/2021,103.76248428344364,99.3334024108037,100,99.30426298464404,99.13327720271408
07/06/2021,103.48629496870971,99.37802349689012,99.98610290796653,99.32657352768724,99.13327720271408
07/07/2021,103.22009699229493,99.27512355848434,100,99.23519409121988,99.13327720271408
07/08/2021,103.70098155436484,99.13327720271408,100,98.89494244099056,99.13327720271408
07/09/2021,103.7883371892982,99.13327720271408,100,98.80030058730044,99.13327720271408
07/10/2021,103.7883371892982,99.13327720271408,100,98.80030058730044,99.13327720271408
07/11/2021,103.7883371892982,99.13327720271408,100,98.80030058730044,99.13327720271408
07/12/2021,103.81913126038452,99.22373641538726,99.76304812980544,99.12193254864164,99.13327720271408
07/13/2021,103.4385715974932,98.90337820923035,98.40985014464994,98.74200399011136,99.13327720271408
07/14/2021,103.38967025174328,99.13327720271408,99.26578864943995,98.64226165550198,99.13327720271408
07/15/2021,103.38600451467268,98.90337820923035,98.9928747436728,98.62454528287311,99.13327720271408
07/16/2021,103.30298414048016,99.1806813281587,99.72056046604465,98.62454528287311,99.13327720271408
07/17/2021,103.30298414048016,99.1806813281587,99.72056046604465,98.62454528287311,99.13327720271408
07/18/2021,103.30298414048016,99.1806813281587,99.72056046604465,98.62454528287311,99.13327720271408
07/19/2021,103.27249545486742,99.05286722920611,98.97422203979156,98.98394879828136,99.13327720271408
07/20/2021,102.89592547285216,99.05286722920611,98.83595433887174,98.98394879828136,99.13327720271408
07/21/2021,103.12396850096664,99.13327720271408,98.85146657397642,99.09507696292044,99.13327720271408
07/22/2021,103.15801886792453,99.167032003507245,98.5590619465408,99.22107778099578,99.13327720271408
07/23/2021,102.88745398303986,99.1806813281587,98.2409334351637,99.28969603519135,99.13327720271408
07/24/2021,102.88745398303986,99.1806813281587,98.2409334351637,99.28969603519135,99.13327720271408
07/25/2021,102.88745398303986,99.1806813281587,98.2409334351637,99.28969603519135,99.13327720271408
07/26/2021,103.29444549404872,99.1806813281587,98.21750802962218,99.32215055110451,99.13327720271408
07/27/2021,103.44713408937712,99.1806813281587,98.24080797908076,99.2878941256202,99.13327720271408
07/28/2021,103.22009699229493,99.1806813281587,98.36318042135926,99.3050164269861,99.13327720271408
07/29/2021,103.9634907241244,99.1806813281587,99.06065122668856,99.32935897380742,99.13327720271408
07/30/2021,103.73172380263485,99.1806813281587,98.965070411431725,99.57758654912162,99.13327720271408
07/31/2021,103.73172380263485,99.1806813281587,98.965070411431725,99.57758654912162,99.13327720271408
08/01/2021,103.73172380263485,99.1806813281587,98.965070411431725,99.57758654912162,99.13327720271408
08/02/2021,103.9375504966494,99.3977958167508,99.45529411628183,99.14766574235723,99.13327720271408
08/03/2021,103.74402580614556,99.62306573204602,100,99.25446502318736,99.13327720271408
08/04/2021,103.6260468862907,99.62306573204602,100,99.3521147955789,99.13327720271408
08/05/2021,103.56102758375754,99.18685735361537,99.18376934088704,99.26467874679555,99.70967741935485
08/06/2021,102.87414445986312,99.13327720271408,98.86192598482836,99.23343460650682,99.13327720271408
08/07/2021,102.87414445986312,99.13327720271408,98.86192598482836,99.23343460650682,99.13327720271408
08/08/2021,102.87414445986312,99.13327720271408,98.86192598482836,99.23343460650682,99.13327720271408
08/09/2021,102.73882507692667,99.13327720271408,98.25824825625824,99.10211062883197,99.13327720271408
08/10/2021,102.51968873054564,99.13327720271408,98.1997155584986,99.33122546580096,99.13327720271408
